id,time_observed_at,time_zone,updated_at,quality_grade,license,place_guess,latitude,longitude
236144838,2024-08-16 18:09:00 UTC,Eastern Time (US & Canada),2024-08-16 19:47:29 UTC,research,CC-BY-NC-ND,"800 S Rolling Rd, Catonsville, MD 21228, USA",39.2528476,-76.7348835
236182060,2024-08-16 23:40:41 UTC,Eastern Time (US & Canada),2024-08-17 00:02:01 UTC,research,CC-BY-NC,"Baltimore/Washington International Thurgood Marshall Airport, Linthicum Heights, MD, US",39.18898,-76.680345
236182425,2024-08-14 18:44:24 UTC,Eastern Time (US & Canada),2024-08-17 00:25:36 UTC,research,,"Potomac River, Oldtown, MD, US",39.52487167,-78.52771167
236255097,2024-08-16 21:00:21 UTC,Eastern Time (US & Canada),2024-08-18 20:56:27 UTC,research,CC-BY-NC,"Clear Spring, MD 21722, USA",39.61069817,-77.95992196
236279719,2024-08-17 14:10:32 UTC,Eastern Time (US & Canada),2024-08-17 14:37:44 UTC,research,,"Victory Farm Park, Gaithersburg, MD, US",39.14955563,-77.18364998
236295543,2024-08-17 15:26:18 UTC,Eastern Time (US & Canada),2024-08-17 19:01:02 UTC,research,,"Harpers Ferry National Historical Park, Knoxville, MD, US",39.32487111,-77.72538249
236333025,2024-08-17 17:06:26 UTC,Eastern Time (US & Canada),2024-08-17 20:47:26 UTC,research,CC-BY-NC,"Mt Savage Rd NW, Cumberland, MD, US",39.67886667,-78.79073333
236335006,2024-08-17 18:24:12 UTC,Eastern Time (US & Canada),2024-08-17 20:25:19 UTC,research,CC-BY-NC,"Hagerstown, MD 21740, USA",39.60809252,-77.7331293
236335899,2024-08-17 17:42:45 UTC,Eastern Time (US & Canada),2024-08-17 20:24:19 UTC,research,CC0,"Whittier Dr, Frederick, MD, US",39.45555333,-77.44717167
236336060,2024-08-17 17:00:46 UTC,Eastern Time (US & Canada),2024-08-17 18:33:54 UTC,research,CC0,"Monocacy Blvd, Frederick, MD, US",39.44607,-77.38664167
236336890,2024-08-17 18:37:40 UTC,Eastern Time (US & Canada),2024-08-17 20:47:11 UTC,research,,"E Cold Spring Ln, Baltimore, MD, US",39.34642469,-76.59002155
236338745,2024-08-17 18:44:19 UTC,Eastern Time (US & Canada),2024-08-17 20:47:06 UTC,research,CC-BY-NC,"Hickory Ave, Baltimore, MD, US",39.33995833,-76.63748
236339007,2024-08-17 18:46:57 UTC,Eastern Time (US & Canada),2024-08-17 20:47:02 UTC,research,,"Fenwick Ave, Baltimore, MD, US",39.34623644,-76.58748686
236358081,2024-08-17 17:17:12 UTC,Eastern Time (US & Canada),2024-08-17 20:46:45 UTC,research,CC-BY-NC,United States,39.70026461,-78.8660222
236360446,2024-08-17 20:18:54 UTC,Eastern Time (US & Canada),2024-08-17 20:46:21 UTC,research,CC-BY-NC,"Howard County, US-MD, US",39.16516629,-76.86678853
236376288,2024-08-17 20:21:35 UTC,Eastern Time (US & Canada),2024-08-17 21:55:04 UTC,research,,"Henhawk Ct, Ellicott City, MD, US",39.25625333,-76.84195
236382008,2024-08-17 20:15:38 UTC,Eastern Time (US & Canada),2024-08-17 22:55:24 UTC,research,,"Washington County, US-MD, US",39.39268099,-77.70689723
236394822,2024-08-17 22:50:07 UTC,Eastern Time (US & Canada),2024-08-18 01:55:19 UTC,research,,"Washington County, US-MD, US",39.39141667,-77.70548856
236394831,2024-08-17 22:50:17 UTC,Eastern Time (US & Canada),2024-08-18 01:55:15 UTC,research,,"Washington County, US-MD, US",39.39141415,-77.70548227
236395077,2024-08-17 22:55:17 UTC,Eastern Time (US & Canada),2024-08-18 01:55:11 UTC,research,,"Washington County, US-MD, US",39.39147947,-77.70586593
236396317,2024-08-17 23:19:19 UTC,Eastern Time (US & Canada),2024-08-18 01:55:08 UTC,research,,"Washington County, US-MD, US",39.39215881,-77.70576512
236396338,2024-08-17 23:20:01 UTC,Eastern Time (US & Canada),2024-08-18 01:55:05 UTC,research,,"Washington County, US-MD, US",39.39208337,-77.70577363
236396522,2024-08-17 23:23:48 UTC,Eastern Time (US & Canada),2024-08-18 01:55:03 UTC,research,,"Washington County, US-MD, US",39.39209197,-77.70579597
236405477,2024-08-16 19:31:02 UTC,Eastern Time (US & Canada),2024-08-18 00:42:04 UTC,research,CC-BY,"Hancock, MD 21750, USA",39.71902803,-78.28156814
236482225,2024-08-18 11:44:20 UTC,Eastern Time (US & Canada),2024-08-18 17:28:32 UTC,research,,"Washington County, US-MD, US",39.39208392,-77.70565403
236482693,2024-08-17 19:09:41 UTC,Eastern Time (US & Canada),2024-08-18 12:55:44 UTC,research,CC-BY-NC,"Maryland, US",39.57085845,-76.92864364
236482746,2024-08-17 19:12:42 UTC,Eastern Time (US & Canada),2024-08-18 12:38:41 UTC,research,CC-BY-NC,"Maryland, US",39.47596498,-76.84664604
236486537,2024-08-18 12:22:28 UTC,Eastern Time (US & Canada),2024-08-18 12:54:40 UTC,research,CC-BY,"Calverton, MD 20705, USA",39.02443087,-76.87832151
236507279,2024-08-16 18:25:24 UTC,Eastern Time (US & Canada),2024-08-19 12:46:42 UTC,research,CC-BY-NC,"C6HJ+6R, Owings Mills, MD 21117, USA",39.42801667,-76.76760556
236510765,2024-06-15 23:43:14 UTC,Eastern Time (US & Canada),2024-08-22 16:47:10 UTC,research,,"Elkridge, MD, USA",39.21101,-76.737671
236518028,2024-08-18 15:10:29 UTC,Eastern Time (US & Canada),2024-08-18 16:54:38 UTC,research,CC0,"Westminster, MD, USA",39.60553889,-76.99246389
236549517,2024-08-17 23:48:00 UTC,Eastern Time (US & Canada),2024-08-19 12:49:19 UTC,research,CC-BY-NC,"Howard County, MD, USA",39.22037839,-76.76327475
236556554,2024-08-18 17:51:33 UTC,Eastern Time (US & Canada),2024-08-18 18:36:12 UTC,research,,Ellicott City,39.26715088,-76.79873657
236565424,2024-08-18 18:42:55 UTC,Eastern Time (US & Canada),2024-08-18 20:51:39 UTC,research,CC-BY-NC,Emmitsburg,39.68209839,-77.3537674
236570887,2024-08-18 19:02:14 UTC,Eastern Time (US & Canada),2024-08-18 20:51:05 UTC,research,,"Monkton, MD, US",39.5727305,-76.58913375
236579337,2024-08-18 19:42:03 UTC,Eastern Time (US & Canada),2024-08-18 19:44:32 UTC,research,,"Mt Airy, MD 21771, USA",39.4168316,-77.1291481
236583157,2024-07-17 12:52:14 UTC,Eastern Time (US & Canada),2024-08-23 19:19:35 UTC,research,CC-BY-NC,"Warwick, MD, US",39.37225,-75.85897833
236584332,2024-07-16 12:00:33 UTC,Eastern Time (US & Canada),2024-08-23 19:18:29 UTC,research,CC-BY-NC,"Kennedyville, MD, US",39.36343333,-76.01122222
236584709,2024-08-18 13:46:20 UTC,Eastern Time (US & Canada),2024-08-18 20:48:12 UTC,research,,"Antietam National Battlefield, Washington County, US-MD, US",39.47642475,-77.73671889
236585328,2024-08-18 13:55:25 UTC,Eastern Time (US & Canada),2024-08-18 20:48:05 UTC,research,,"Antietam National Battlefield, Washington County, US-MD, US",39.47594509,-77.73907709
236587620,2024-08-18 16:31:20 UTC,Eastern Time (US & Canada),2024-08-18 20:46:36 UTC,research,,"Monocacy National Battlefield, Frederick County, US-MD, US",39.36890578,-77.38413515
236595257,2024-08-18 20:17:16 UTC,Eastern Time (US & Canada),2024-08-18 21:25:14 UTC,research,,"Ellicott City, MD, USA",39.29892154,-76.83544715
236595344,2024-08-17 18:07:59 UTC,Eastern Time (US & Canada),2024-08-20 01:30:16 UTC,research,CC-BY-NC,"Washington County, Chesapeake and Ohio Canal National Historical Park, US-MD, US",39.34178159,-77.75720424
236596620,2024-08-18 16:53:05 UTC,Eastern Time (US & Canada),2024-09-27 18:37:30 UTC,research,,"Emmitsburg, MD 21727, USA",39.681378,-77.35606197
236600209,2024-08-18 16:22:33 UTC,Eastern Time (US & Canada),2024-08-18 21:24:37 UTC,research,CC0,"Thurmont, MD, US",39.589875,-77.42846667
236600906,2024-08-18 18:12:00 UTC,Eastern Time (US & Canada),2024-08-19 15:34:03 UTC,research,CC-BY-NC,"Caroline County, MD, USA",38.95551111,-75.93265278
236608972,2024-08-18 22:01:35 UTC,Eastern Time (US & Canada),2024-08-22 16:02:56 UTC,research,,"Millersville, MD 21240, USA",39.17943242,-76.66963108
236609375,2024-08-18 21:57:19 UTC,Eastern Time (US & Canada),2024-08-18 22:13:43 UTC,research,CC-BY-NC,"The Mall in Columbia, Columbia, MD, US",39.21324167,-76.861105
236621058,2024-08-18 16:46:00 UTC,Eastern Time (US & Canada),2024-08-18 23:32:41 UTC,research,CC-BY-NC,"Montgomery County, MD, USA",39.24048522,-77.07063136
236624127,2024-08-18 17:38:00 UTC,Eastern Time (US & Canada),2024-08-18 23:49:42 UTC,research,CC-BY-NC,"Baltimore County, MD, USA",39.46058864,-76.56308853
236700634,2024-08-18 18:34:10 UTC,Eastern Time (US & Canada),2024-08-19 12:16:36 UTC,research,,"Patuxent River State Park, Brookeville, MD, US",39.24061107,-77.06022453
236706884,2024-08-19 10:59:37 UTC,Eastern Time (US & Canada),2024-08-19 12:49:22 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.39739667,-76.777755
236735899,2024-08-19 15:39:50 UTC,Eastern Time (US & Canada),2024-08-19 17:08:26 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64880856,-76.69913201
236737684,2024-08-18 15:46:31 UTC,Eastern Time (US & Canada),2024-08-20 00:29:07 UTC,research,CC-BY-NC,"Lakeside Loop, Flintstone, MD, US",39.69937833,-78.66293333
236737802,2024-08-19 15:49:53 UTC,Eastern Time (US & Canada),2024-08-20 00:29:04 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64880789,-76.69912183
236738457,2024-08-19 15:53:38 UTC,Eastern Time (US & Canada),2024-08-20 00:28:59 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64886862,-76.6991808
236740984,2024-08-19 16:07:16 UTC,Eastern Time (US & Canada),2024-08-20 00:28:39 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64883318,-76.69912503
236780705,2024-08-19 19:54:38 UTC,Eastern Time (US & Canada),2024-08-20 00:25:26 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64828777,-76.69925249
236781888,2024-08-19 19:36:18 UTC,Eastern Time (US & Canada),2024-08-19 20:25:46 UTC,research,,"La Vale, MD 21502, USA",39.66203889,-78.80362778
236785895,2024-08-19 20:28:16 UTC,Eastern Time (US & Canada),2024-08-19 20:43:04 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64928301,-76.69878392
236786819,2024-08-19 20:34:13 UTC,Eastern Time (US & Canada),2024-08-19 20:42:34 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64923623,-76.69948769
236809151,2024-08-19 19:37:47 UTC,Eastern Time (US & Canada),2024-08-20 00:20:43 UTC,research,,"Overlook Park, Idlewylde, MD, US",39.37545098,-76.58628997
236818180,2024-08-18 19:30:00 UTC,Eastern Time (US & Canada),2024-08-20 00:19:24 UTC,research,CC-BY-NC,"Montgomery County, MD, USA",39.11087256,-77.10880392
236820241,2024-08-18 22:39:41 UTC,Eastern Time (US & Canada),2024-08-20 00:07:48 UTC,research,CC-BY,La Food Marketa,39.38448407,-76.68965377
236821184,2024-07-27 18:07:00 UTC,Eastern Time (US & Canada),2024-08-20 00:16:05 UTC,research,CC-BY-NC,"Loch Raven Park, Maryland, USA",39.45090829,-76.54995808
236831497,2024-08-17 15:39:42 UTC,Eastern Time (US & Canada),2024-08-20 01:37:54 UTC,research,CC-BY-NC,"Towson, MD, US",39.418095,-76.54920833
236840347,2024-08-18 16:31:00 UTC,Eastern Time (US & Canada),2024-08-20 03:49:22 UTC,research,CC-BY-NC,"Maryland, US",39.21334184,-76.6795957
236840349,2024-08-18 16:31:00 UTC,Eastern Time (US & Canada),2024-08-20 03:49:20 UTC,research,CC-BY-NC,"Maryland, US",39.27427091,-76.68856622
236929507,2024-08-20 15:38:52 UTC,Eastern Time (US & Canada),2024-08-21 23:33:54 UTC,research,CC-BY-NC,"Light St, Baltimore, MD, US",39.28396167,-76.61342
236998344,2024-08-20 22:04:42 UTC,Eastern Time (US & Canada),2024-08-20 22:09:05 UTC,research,CC-BY-NC,"Parkville, MD, USA",39.38048315,-76.54388409
237162447,2024-08-21 13:30:00 UTC,Eastern Time (US & Canada),2024-08-21 22:22:38 UTC,research,CC-BY-NC,"Woodstock, MD, USA",39.3150251,-76.87203694
237164603,2024-07-15 16:01:39 UTC,Eastern Time (US & Canada),2024-08-21 23:33:17 UTC,research,,"Betterton, MD 21610, USA",39.3665263,-76.0647523
237164640,2024-07-15 16:04:25 UTC,Eastern Time (US & Canada),2024-08-21 23:33:06 UTC,research,,"Betterton, MD 21610, USA",39.36646601,-76.06457449
237164665,2024-07-15 16:04:25 UTC,Eastern Time (US & Canada),2024-09-22 04:51:42 UTC,research,,"Betterton, MD 21610, USA",39.36646601,-76.06457449
237185694,2024-08-17 17:12:00 UTC,Eastern Time (US & Canada),2024-08-21 23:31:15 UTC,research,CC-BY-NC,"Cockeysville, MD, USA",39.47640594,-76.58509898
237215623,2024-08-21 21:34:41 UTC,Eastern Time (US & Canada),2024-08-22 08:40:48 UTC,research,CC-BY-NC,"Hampton Valley Rd, Emmitsburg, MD, US",39.69732469,-77.38921777
237260319,2024-08-22 11:38:31 UTC,Eastern Time (US & Canada),2024-08-22 11:44:29 UTC,research,CC-BY-NC,"Parkside Dr, Baltimore, MD, US",39.33279058,-76.5721912
237293031,2024-08-22 15:18:15 UTC,Eastern Time (US & Canada),2024-08-22 19:52:52 UTC,research,,"Middletown Rd, Parkton, MD, US",39.6488044,-76.69910665
237311745,2024-08-22 17:03:29 UTC,Eastern Time (US & Canada),2024-08-23 19:18:25 UTC,research,CC-BY-NC,"Washington College, Chestertown, MD, US",39.21816829,-76.06926019
237316708,2024-08-22 15:02:19 UTC,Eastern Time (US & Canada),2024-08-29 16:48:19 UTC,research,CC-BY-NC,"NW Branch Trail, Silver Spring, MD, US",39.02891121,-77.00163755
237345363,2024-08-22 20:15:42 UTC,Eastern Time (US & Canada),2024-08-22 20:44:35 UTC,research,CC-BY-NC,"Walker Ave, Halethorpe, MD, US",39.25646418,-76.70541249
237371594,2024-08-22 23:08:00 UTC,Eastern Time (US & Canada),2024-08-23 00:37:36 UTC,research,CC0,"CLOVERDALE RD & MADISON AVE wb, Baltimore, MD 21217, USA",39.31567167,-76.64075676
237381508,2024-08-23 00:26:05 UTC,Eastern Time (US & Canada),2024-08-23 03:49:35 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64874156,-76.69924292
237382744,2024-08-22 22:51:38 UTC,Eastern Time (US & Canada),2024-08-23 03:49:27 UTC,research,CC-BY-NC,"Maryland, US",39.54286905,-76.9745539
237463610,2024-08-23 14:32:43 UTC,Eastern Time (US & Canada),2024-08-24 11:20:17 UTC,research,CC-BY-NC,Sykesville,39.36499023,-76.96990204
237474298,2024-08-22 22:31:21 UTC,Eastern Time (US & Canada),2024-08-23 15:37:20 UTC,research,CC-BY-NC,"Antrim Blvd, Taneytown, MD, US",39.64758033,-77.1577053
237480867,2024-08-23 16:09:38 UTC,Eastern Time (US & Canada),2024-08-23 17:26:23 UTC,research,,"Reisterstown Rd, Pikesville, MD, US",39.38717,-76.733405
237492894,2024-08-23 17:20:03 UTC,Eastern Time (US & Canada),2024-08-23 19:15:22 UTC,research,CC-BY-NC,"King Farm Park, Rockville, MD, US",39.11088334,-77.16667509
237528554,2024-08-23 19:48:22 UTC,Eastern Time (US & Canada),2024-09-15 18:47:58 UTC,research,CC0,"Maryland, US",39.21054742,-76.65953566
237528818,2024-08-23 21:00:42 UTC,Eastern Time (US & Canada),2024-08-23 21:09:57 UTC,research,CC-BY-NC,"Cronhill Dr, Owings Mills, MD, US",39.43836667,-76.77410833
237529663,2024-08-23 21:05:13 UTC,Eastern Time (US & Canada),2024-08-23 22:25:49 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64879772,-76.69908391
237530096,2024-08-23 21:09:33 UTC,Eastern Time (US & Canada),2024-08-23 22:25:04 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64868699,-76.6990679
237531215,2024-08-21 12:32:45 UTC,Eastern Time (US & Canada),2024-08-23 22:30:51 UTC,research,,"Woodstock, MD, USA",39.31753979,-76.87534176
237531403,2024-08-21 12:29:36 UTC,Eastern Time (US & Canada),2024-08-23 22:31:28 UTC,research,,"Woodstock, MD, USA",39.31753979,-76.87534176
237532015,2024-08-23 21:23:00 UTC,Eastern Time (US & Canada),2024-08-23 21:27:45 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64887584,-76.69915954
237549059,2024-08-23 23:29:12 UTC,Eastern Time (US & Canada),2024-08-25 18:21:25 UTC,research,CC-BY-NC,"Town Center, Columbia, MD, USA",39.21256,-76.858287
237552452,2024-08-23 12:30:05 UTC,Eastern Time (US & Canada),2024-08-24 11:19:19 UTC,research,CC0,"Gambrill State Park, Frederick, MD, US",39.45532,-77.49507833
237560859,2024-08-23 12:33:54 UTC,Eastern Time (US & Canada),2024-10-05 15:15:38 UTC,research,CC-BY,"Brunswick, MD 21758, USA",39.34577908,-77.62038597
237625803,2024-08-24 12:49:43 UTC,Eastern Time (US & Canada),2024-08-24 14:13:34 UTC,research,,"Monocacy National Battlefield, Frederick County, US-MD, US",39.36036464,-77.40898233
237634945,2024-08-12 16:50:13 UTC,Eastern Time (US & Canada),2024-08-24 15:34:13 UTC,research,,"Montgomery Village, MD 20886, USA",39.188883,-77.183601
237645534,2024-08-24 14:37:41 UTC,Eastern Time (US & Canada),2024-08-24 19:03:42 UTC,research,CC0,"Woodbine Rd, Sykesville, MD, US",39.42990847,-77.0474662
237646119,2024-08-24 14:39:32 UTC,Eastern Time (US & Canada),2024-08-25 09:28:45 UTC,research,,"Chestertown, MD 21620, USA",39.22304335,-75.9852735
237652119,2024-08-24 15:13:57 UTC,Eastern Time (US & Canada),2024-08-24 18:52:14 UTC,research,CC-BY-NC,"Friends of Kinder Farm Park, Millersville, MD, US",39.1021554,-76.58254497
237654141,2024-08-24 15:21:15 UTC,Eastern Time (US & Canada),2024-08-24 15:48:55 UTC,research,CC-BY-NC,"Columbia, MD 21044, USA",39.20369788,-76.86104625
237655988,2024-08-24 15:29:58 UTC,Eastern Time (US & Canada),2024-08-24 17:48:21 UTC,research,,"Germantown, MD, US",39.22417,-77.230575
237671067,2024-08-24 14:11:17 UTC,Eastern Time (US & Canada),2024-08-24 16:42:20 UTC,research,CC-BY-NC,"Old Bucklodge Ln, Boyds, MD, US",39.18291167,-77.34037
237678205,2024-08-24 17:11:08 UTC,Eastern Time (US & Canada),2024-08-24 17:42:45 UTC,research,CC-BY-NC,Myersville,39.56673813,-77.50535584
237719344,2024-08-24 18:09:11 UTC,Eastern Time (US & Canada),2024-08-24 21:16:33 UTC,research,CC-BY-NC,"Deer Park Rd, Owings Mills, MD, US",39.41441333,-76.83576167
237722726,2024-08-24 20:54:33 UTC,Eastern Time (US & Canada),2024-08-24 21:16:22 UTC,research,,"Daniels, MD 21043, USA",39.28358333,-76.82134833
237722908,2024-08-24 17:49:05 UTC,Eastern Time (US & Canada),2024-08-24 21:16:20 UTC,research,CC0,"Hagerstown Premium Outlets, Hagerstown, MD, US",39.60672,-77.73297167
237723094,2024-08-24 20:54:45 UTC,Eastern Time (US & Canada),2024-08-25 05:21:13 UTC,research,,"Daniels, MD 21043, USA",39.28360367,-76.8214035
237733178,2024-08-24 21:45:11 UTC,Eastern Time (US & Canada),2024-08-24 22:53:30 UTC,research,CC-BY-NC,"Loch Raven, MD 21286, USA",39.402115,-76.60102997
237734843,2024-08-24 18:19:00 UTC,Eastern Time (US & Canada),2024-09-23 17:40:43 UTC,research,CC-BY-NC,"Silver Spring, MD, USA",38.99773758,-77.02191962
237751493,2024-08-24 22:03:59 UTC,Eastern Time (US & Canada),2024-08-24 23:48:04 UTC,research,CC-BY-NC,"Summershade Dr, Odenton, MD, US",39.06738617,-76.72203
237845468,2024-08-25 13:05:09 UTC,Eastern Time (US & Canada),2024-08-25 19:55:40 UTC,research,,"Gardenway, Greenbelt, MD, US",38.99917,-76.873275
237864839,2024-08-25 14:48:50 UTC,Eastern Time (US & Canada),2024-08-25 15:25:06 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64911334,-76.69949899
237870519,2024-08-25 15:06:47 UTC,Eastern Time (US & Canada),2024-08-25 22:36:54 UTC,research,,"Riverside Park, Baltimore, MD 21230, USA",39.27102358,-76.60908055
237890339,2024-08-25 16:49:58 UTC,Eastern Time (US & Canada),2024-08-25 22:36:52 UTC,research,CC-BY-NC,"Washington Blvd, Halethorpe, MD, US",39.22250333,-76.69804167
237900277,2024-08-25 14:12:00 UTC,Eastern Time (US & Canada),2024-08-25 22:36:51 UTC,research,CC-BY-NC,"Prettyboy Reservoir Park, Manchester, MD, US",39.69238667,-76.78724667
237910430,2024-08-22 17:43:46 UTC,Eastern Time (US & Canada),2024-08-25 22:37:27 UTC,research,CC-BY-NC,"Chestertown, MD, US",39.23079545,-76.003046
237943100,2024-08-24 15:24:51 UTC,Eastern Time (US & Canada),2024-08-25 22:36:49 UTC,research,CC-BY-NC,"S Hawthorne Ave, Rock Hall, MD, US",39.13915,-76.243895
237944544,2024-08-17 20:42:00 UTC,Eastern Time (US & Canada),2024-08-25 21:21:45 UTC,research,,"Allegany County, MD, USA",39.58175,-78.89741
237972322,2024-08-25 23:31:55 UTC,Eastern Time (US & Canada),2024-08-26 01:36:11 UTC,research,CC-BY-NC,"Braddock Rd, Cumberland, MD, US",39.64124167,-78.80946333
237989503,2024-08-25 20:52:00 UTC,Eastern Time (US & Canada),2024-08-26 13:16:44 UTC,research,CC-BY-NC,"Montgomery County, MD, USA",39.1103578,-77.11333958
237989721,2024-07-15 01:41:00 UTC,Eastern Time (US & Canada),2024-09-25 00:43:20 UTC,research,CC-BY-NC-SA,"Takoma Park, MD, USA",38.98014444,-77.00334167
238001355,2024-08-24 19:50:37 UTC,Eastern Time (US & Canada),2024-08-26 13:15:51 UTC,research,,"Oldtown, MD, US",39.5444,-78.43669167
238020944,2024-08-24 17:56:00 UTC,Eastern Time (US & Canada),2024-08-26 13:14:51 UTC,research,,"Anne Arundel County, MD, USA",38.988089,-76.454023
238042889,2024-08-19 17:27:12 UTC,Eastern Time (US & Canada),2024-08-28 20:09:12 UTC,research,CC-BY-NC,"Town Creek Rd SE, Flintstone, MD, US",39.65983667,-78.56552167
238057120,2024-08-25 12:52:15 UTC,Eastern Time (US & Canada),2024-08-26 13:13:47 UTC,research,CC-BY-NC,"Alpha Ridge Park, Marriottsville, MD, US",39.32063333,-76.91470333
238070503,2024-08-26 14:00:36 UTC,Eastern Time (US & Canada),2024-08-26 20:34:23 UTC,research,,"Wheaton, Wheaton-Glenmont, MD, USA",39.0589249,-77.0338768
238074667,2024-08-26 14:39:33 UTC,Eastern Time (US & Canada),2024-08-26 17:03:07 UTC,research,CC-BY-NC,"Loch Raven, MD 21286, USA",39.396821,-76.5766626
238094218,2024-08-18 15:59:03 UTC,Eastern Time (US & Canada),2024-08-26 19:32:13 UTC,research,,"Mount St. Mary's University, Emmitsburg, MD, US",39.68184167,-77.35608667
238095270,2024-08-26 16:44:54 UTC,Eastern Time (US & Canada),2024-08-26 17:37:54 UTC,research,,Mount Airy,39.36618805,-77.16490936
238103390,2024-08-26 17:31:36 UTC,Eastern Time (US & Canada),2024-08-26 17:32:41 UTC,research,CC-BY-NC,Baltimore,39.28369904,-76.60288239
238147512,2024-08-26 16:42:27 UTC,Eastern Time (US & Canada),2024-08-26 22:59:13 UTC,research,,"Perryville, MD, US",39.59050104,-76.07366977
238151878,2024-08-26 19:44:40 UTC,Eastern Time (US & Canada),2024-08-26 22:36:59 UTC,research,CC-BY-NC,"McDonogh, Owings Mills, MD, US",39.39732167,-76.77760333
238161215,2024-08-26 22:05:53 UTC,Eastern Time (US & Canada),2024-08-27 00:32:51 UTC,research,CC0,"Maryland, US",39.38772392,-76.63499563
238161626,2024-08-26 22:27:49 UTC,Eastern Time (US & Canada),2024-08-27 05:13:57 UTC,research,CC0,"Madison and Whitelock Park, Baltimore, MD 21217, USA",39.312383,-76.637016
238161842,2024-08-26 22:41:00 UTC,Eastern Time (US & Canada),2024-08-27 05:09:49 UTC,research,CC0,"Madison and Whitelock Park, Baltimore, MD 21217, USA",39.312199,-76.637168
238183688,2020-10-23 21:11:13 UTC,Eastern Time (US & Canada),2024-08-27 12:38:45 UTC,research,CC-BY-NC,"Maryland, US",39.55472398,-76.2573169
238245467,2024-08-23 13:38:00 UTC,Eastern Time (US & Canada),2024-08-27 14:42:32 UTC,research,CC-BY-NC,"Queen Anne's County, MD, USA",39.23422264,-76.00709483
238279977,2024-08-22 17:16:00 UTC,Eastern Time (US & Canada),2024-08-27 19:55:42 UTC,research,,"Washington County, MD, USA",39.47650253,-77.74798624
238324782,2024-08-27 22:12:31 UTC,Eastern Time (US & Canada),2024-08-27 22:41:16 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.39412833,-76.77861167
238329977,2024-08-27 18:03:17 UTC,Eastern Time (US & Canada),2024-08-27 23:25:12 UTC,research,CC-BY-NC,"Church Lane Shopping Center, Cockeysville, MD, US",39.46300333,-76.63642833
238343406,2024-08-28 01:03:00 UTC,Eastern Time (US & Canada),2024-08-28 01:09:05 UTC,research,,"Towson, MD, USA",39.38036314,-76.64213148
238343409,2024-08-28 01:03:00 UTC,Eastern Time (US & Canada),2024-08-28 01:07:15 UTC,research,,"Towson, MD, USA",39.38036314,-76.64213148
238395795,2022-07-09 20:38:22 UTC,Eastern Time (US & Canada),2024-08-28 19:55:35 UTC,research,CC-BY-NC,"Mariner Point Park, Joppa, MD, US",39.397995,-76.34818333
238402920,2024-08-28 12:21:16 UTC,Eastern Time (US & Canada),2024-08-28 12:35:26 UTC,research,,"Coldstream Homestead Montebello, Baltimore, MD 21218, USA",39.32688275,-76.59713367
238417704,2024-08-28 14:06:00 UTC,Eastern Time (US & Canada),2024-08-28 14:20:23 UTC,research,,"Baltimore, MD, USA",39.2903848,-76.6121893
238418828,2024-08-28 13:40:00 UTC,Eastern Time (US & Canada),2024-08-28 15:37:14 UTC,research,CC-BY-NC,"Irvington, Baltimore, MD 21229, USA",39.27979167,-76.68844722
238418932,2024-08-28 13:41:02 UTC,Eastern Time (US & Canada),2024-08-28 14:19:20 UTC,research,CC-BY-NC,"India Ave, Baltimore, MD, US",39.27897167,-76.68875833
238419578,2024-08-28 14:19:32 UTC,Eastern Time (US & Canada),2024-08-28 15:37:15 UTC,research,CC-BY-NC,"E Pratt St, Baltimore, MD, US",39.28599282,-76.609878
238420755,2024-08-28 14:22:00 UTC,Eastern Time (US & Canada),2024-08-28 14:39:12 UTC,research,CC-BY-NC,"4403 Frederick Ave, Baltimore, MD 21229, USA",39.2808853,-76.6881547
238441851,2024-08-28 16:38:16 UTC,Eastern Time (US & Canada),2024-08-28 20:08:19 UTC,research,,"BWI Airport, Glen Burnie, MD, US",39.18256167,-76.66958667
238481139,2024-08-28 19:23:14 UTC,Eastern Time (US & Canada),2024-08-28 22:33:27 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.395205,-76.78001333
238481166,2024-08-28 19:23:11 UTC,Eastern Time (US & Canada),2024-08-28 22:33:25 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.39512,-76.779945
238485314,2024-08-28 20:57:15 UTC,Eastern Time (US & Canada),2024-09-13 15:44:38 UTC,research,CC-BY-NC,Owings Mills,39.41044998,-76.7640686
238510101,2024-08-26 19:43:42 UTC,Eastern Time (US & Canada),2024-08-29 00:00:16 UTC,research,CC-BY-NC,"Catonsville, MD 21228, USA",39.25266995,-76.73493717
